 time            time            v(clk)          v(d)            v(n)            v(q)           
 2.47450000e-09  2.47450000e-09  0.00000000e+00  0.00000000e+00  1.26219996e-03  2.49973321e+00 
 2.47550000e-09  2.47550000e-09  0.00000000e+00  0.00000000e+00  1.21874525e-03  2.49974037e+00 
 2.47650000e-09  2.47650000e-09  0.00000000e+00  0.00000000e+00  1.17680307e-03  2.49974740e+00 
 2.47750000e-09  2.47750000e-09  0.00000000e+00  0.00000000e+00  1.13631992e-03  2.49975427e+00 
 2.47850000e-09  2.47850000e-09  0.00000000e+00  0.00000000e+00  1.09724426e-03  2.49976100e+00 
 2.47950000e-09  2.47950000e-09  0.00000000e+00  0.00000000e+00  1.05952640e-03  2.49976759e+00 
 2.48050000e-09  2.48050000e-09  0.00000000e+00  0.00000000e+00  1.02311844e-03  2.49977403e+00 
 2.48150000e-09  2.48150000e-09  0.00000000e+00  0.00000000e+00  9.87974203e-04  2.49978032e+00 
 2.48250000e-09  2.48250000e-09  0.00000000e+00  0.00000000e+00  9.54049183e-04  2.49978648e+00 
 2.48350000e-09  2.48350000e-09  0.00000000e+00  0.00000000e+00  9.21300468e-04  2.49979249e+00 
 2.48450000e-09  2.48450000e-09  0.00000000e+00  0.00000000e+00  8.89686691e-04  2.49979836e+00 
 2.48550000e-09  2.48550000e-09  0.00000000e+00  0.00000000e+00  8.59167967e-04  2.49980409e+00 
 2.48650000e-09  2.48650000e-09  0.00000000e+00  0.00000000e+00  8.29705840e-04  2.49980968e+00 
 2.48750000e-09  2.48750000e-09  0.00000000e+00  0.00000000e+00  8.01263234e-04  2.49981514e+00 
 2.48850000e-09  2.48850000e-09  0.00000000e+00  0.00000000e+00  7.73804395e-04  2.49982046e+00 
 2.48950000e-09  2.48950000e-09  0.00000000e+00  0.00000000e+00  7.47294851e-04  2.49982565e+00 
 2.49050000e-09  2.49050000e-09  0.00000000e+00  0.00000000e+00  7.21701357e-04  2.49983071e+00 
 2.49150000e-09  2.49150000e-09  0.00000000e+00  0.00000000e+00  6.96991857e-04  2.49983565e+00 
 2.49250000e-09  2.49250000e-09  0.00000000e+00  0.00000000e+00  6.73135435e-04  2.49984045e+00 
 2.49350000e-09  2.49350000e-09  0.00000000e+00  0.00000000e+00  6.50102277e-04  2.49984514e+00 
 2.49450000e-09  2.49450000e-09  0.00000000e+00  0.00000000e+00  6.27863628e-04  2.49984970e+00 
 2.49550000e-09  2.49550000e-09  0.00000000e+00  0.00000000e+00  6.06391756e-04  2.49985414e+00 
 2.49650000e-09  2.49650000e-09  0.00000000e+00  0.00000000e+00  5.85659913e-04  2.49985847e+00 
 2.49750000e-09  2.49750000e-09  0.00000000e+00  0.00000000e+00  5.65642300e-04  2.49986268e+00 
 2.49850000e-09  2.49850000e-09  0.00000000e+00  0.00000000e+00  5.46314033e-04  2.49986678e+00 
 2.49950000e-09  2.49950000e-09  0.00000000e+00  0.00000000e+00  5.27651109e-04  2.49987077e+00 
 2.50050000e-09  2.50050000e-09  0.00000000e+00  0.00000000e+00  5.09630372e-04  2.49987465e+00 
 2.50150000e-09  2.50150000e-09  0.00000000e+00  0.00000000e+00  4.92229489e-04  2.49987842e+00 
 2.50250000e-09  2.50250000e-09  0.00000000e+00  0.00000000e+00  4.75426911e-04  2.49988209e+00 
 2.50350000e-09  2.50350000e-09  0.00000000e+00  0.00000000e+00  4.59201854e-04  2.49988566e+00 
 2.50450000e-09  2.50450000e-09  0.00000000e+00  0.00000000e+00  4.43534264e-04  2.49988913e+00 
 2.50550000e-09  2.50550000e-09  0.00000000e+00  0.00000000e+00  4.28404795e-04  2.49989250e+00 
 2.50650000e-09  2.50650000e-09  0.00000000e+00  0.00000000e+00  4.13794781e-04  2.49989578e+00 
 2.50750000e-09  2.50750000e-09  0.00000000e+00  0.00000000e+00  3.99686215e-04  2.49989896e+00 
 2.50850000e-09  2.50850000e-09  0.00000000e+00  0.00000000e+00  3.86061722e-04  2.49990206e+00 
 2.50950000e-09  2.50950000e-09  0.00000000e+00  0.00000000e+00  3.72904535e-04  2.49990507e+00 
 2.51050000e-09  2.51050000e-09  0.00000000e+00  0.00000000e+00  3.60198481e-04  2.49990799e+00 
 2.51150000e-09  2.51150000e-09  0.00000000e+00  0.00000000e+00  3.47927949e-04  2.49991083e+00 
